id,duration,start_date,src,start_terminal,end_date,end_station,end_terminal,bike,subscriber,zip
805268,366,6/12/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,6/12/2015 17:23,Townsend at 7th,65,96,Subscriber,94103
804943,426,6/12/2015 14:54,2nd at Townsend,61,6/12/2015 15:01,Harry Bridges Plaza (Ferry Building),50,292,Subscriber,94563
804884,275,6/12/2015 14:02,Steuart at Market,74,6/12/2015 14:07,Embarcadero at Bryant,54,267,Subscriber,94611
804599,202,6/12/2015 9:46,Harry Bridges Plaza (Ferry Building),50,6/12/2015 9:49,Temporary Transbay Terminal (Howard at Beale),55,603,Subscriber,94117
804400,589,6/12/2015 8:50,2nd at Townsend,61,6/12/2015 9:00,Market at 4th,76,191,Subscriber,94107
804211,844,6/12/2015 8:01,San Francisco Caltrain (Townsend at 4th),70,6/12/2015 8:15,Davis at Jackson,42,444,Subscriber,95014
804195,210,6/12/2015 7:56,Steuart at Market,74,6/12/2015 8:00,Spear at Folsom,49,458,Subscriber,94607
804150,712,6/12/2015 7:38,Harry Bridges Plaza (Ferry Building),50,6/12/2015 7:50,2nd at Townsend,61,557,Subscriber,94105
803517,544,6/11/2015 17:11,2nd at Townsend,61,6/11/2015 17:20,Steuart at Market,74,222,Subscriber,94110
803279,358,6/11/2015 15:57,Clay at Battery,41,6/11/2015 16:03,Temporary Transbay Terminal (Howard at Beale),55,636,Subscriber,94501
802967,423,6/11/2015 10:51,San Francisco Caltrain 2 (330 Townsend),69,6/11/2015 10:58,2nd at Folsom,62,519,Subscriber,95032
802904,605,6/11/2015 9:54,San Francisco Caltrain 2 (330 Townsend),69,6/11/2015 10:04,Temporary Transbay Terminal (Howard at Beale),55,478,Subscriber,94401
802762,1060,6/11/2015 9:09,San Francisco Caltrain 2 (330 Townsend),69,6/11/2015 9:26,Market at 10th,67,554,Subscriber,94086
802699,655,6/11/2015 8:55,San Francisco Caltrain (Townsend at 4th),70,6/11/2015 9:06,Spear at Folsom,49,878,Subscriber,94402
802667,873,6/11/2015 8:51,San Francisco Caltrain 2 (330 Townsend),69,6/11/2015 9:05,Mechanics Plaza (Market at Battery),75,611,Subscriber,94301
802655,236,6/11/2015 8:49,Embarcadero at Bryant,54,6/11/2015 8:53,Steuart at Market,74,85,Subscriber,94110
802497,706,6/11/2015 8:06,Grant Avenue at Columbus Avenue,73,6/11/2015 8:18,Embarcadero at Folsom,51,33,Subscriber,94109
802396,468,6/11/2015 7:41,Embarcadero at Bryant,54,6/11/2015 7:49,Mechanics Plaza (Market at Battery),75,373,Subscriber,94105
802224,337,6/10/2015 22:27,Market at Sansome,77,6/10/2015 22:32,2nd at Townsend,61,452,Subscriber,94107
802061,776,6/10/2015 18:48,Broadway St at Battery St,82,6/10/2015 19:01,5th at Howard,57,214,Subscriber,94107
802020,421,6/10/2015 18:25,Clay at Battery,41,6/10/2015 18:32,Market at 4th,76,376,Subscriber,94105
801886,388,6/10/2015 17:42,Temporary Transbay Terminal (Howard at Beale),55,6/10/2015 17:48,Davis at Jackson,42,483,Subscriber,94133
801853,602,6/10/2015 17:36,Davis at Jackson,42,6/10/2015 17:46,San Francisco Caltrain (Townsend at 4th),70,544,Subscriber,94030
801630,697,6/10/2015 16:33,South Van Ness at Market,66,6/10/2015 16:44,San Francisco Caltrain 2 (330 Townsend),69,522,Subscriber,95122
801597,517,6/10/2015 16:13,2nd at Folsom,62,6/10/2015 16:22,Harry Bridges Plaza (Ferry Building),50,529,Subscriber,94558
801150,740,6/10/2015 8:04,San Francisco Caltrain 2 (330 Townsend),69,6/10/2015 8:17,Embarcadero at Folsom,51,483,Subscriber,94306
801109,285,6/10/2015 7:51,Civic Center BART (7th at Market),72,6/10/2015 7:56,Market at Sansome,77,624,Subscriber,94104
800986,197,6/10/2015 6:20,Harry Bridges Plaza (Ferry Building),50,6/10/2015 6:23,Temporary Transbay Terminal (Howard at Beale),55,630,Subscriber,94901
800864,472,6/9/2015 19:33,Embarcadero at Vallejo,48,6/9/2015 19:41,Market at Sansome,77,271,Customer,20189
800744,543,6/9/2015 18:23,Davis at Jackson,42,6/9/2015 18:33,2nd at South Park,64,538,Subscriber,94602
800728,415,6/9/2015 18:17,Market at 4th,76,6/9/2015 18:24,Market at 10th,67,475,Subscriber,94102
800722,571,6/9/2015 18:16,Harry Bridges Plaza (Ferry Building),50,6/9/2015 18:25,San Francisco Caltrain (Townsend at 4th),70,502,Subscriber,95130
800606,207,6/9/2015 17:44,San Francisco Caltrain 2 (330 Townsend),69,6/9/2015 17:48,Townsend at 7th,65,593,Subscriber,94107
800604,715,6/9/2015 17:43,San Francisco Caltrain (Townsend at 4th),70,6/9/2015 17:55,Embarcadero at Sansome,60,583,Subscriber,94111
800488,382,6/9/2015 17:15,Commercial at Montgomery,45,6/9/2015 17:22,Temporary Transbay Terminal (Howard at Beale),55,419,Subscriber,94611
800291,1986,6/9/2015 16:13,5th at Howard,57,6/9/2015 16:46,Embarcadero at Bryant,54,407,Customer,nil
800236,402,6/9/2015 15:51,Powell Street BART,39,6/9/2015 15:57,San Francisco Caltrain 2 (330 Townsend),69,274,Subscriber,94024
800188,367,6/9/2015 15:06,Commercial at Montgomery,45,6/9/2015 15:12,Market at 4th,76,516,Subscriber,94024
800099,740,6/9/2015 12:53,Steuart at Market,74,6/9/2015 13:06,5th at Howard,57,266,Subscriber,94610
799846,231,6/9/2015 9:30,Townsend at 7th,65,6/9/2015 9:34,San Francisco Caltrain (Townsend at 4th),70,542,Subscriber,94107
799764,513,6/9/2015 9:11,San Jose Diridon Caltrain Station,2,6/9/2015 9:19,SJSU 4th at San Carlos,12,152,Subscriber,94030
799690,369,6/9/2015 8:55,Temporary Transbay Terminal (Howard at Beale),55,6/9/2015 9:01,Yerba Buena Center of the Arts (3rd @ Howard),68,404,Subscriber,94608
799640,680,6/9/2015 8:46,Civic Center BART (7th at Market),72,6/9/2015 8:57,Clay at Battery,41,399,Subscriber,94110
799516,444,6/9/2015 8:09,Civic Center BART (7th at Market),72,6/9/2015 8:16,Townsend at 7th,65,317,Subscriber,94601
799122,235,6/8/2015 20:11,San Antonio Caltrain Station,29,6/8/2015 20:15,San Antonio Shopping Center,31,72,Subscriber,94301
798866,395,6/8/2015 17:57,2nd at Townsend,61,6/8/2015 18:04,Market at Sansome,77,555,Subscriber,94708
798647,440,6/8/2015 17:05,Market at 10th,67,6/8/2015 17:12,San Francisco Caltrain 2 (330 Townsend),69,472,Subscriber,94403
798417,253,6/8/2015 15:39,Embarcadero at Folsom,51,6/8/2015 15:43,Howard at 2nd,63,606,Customer,22201
798172,4715,6/8/2015 9:51,Paseo de San Antonio,7,6/8/2015 11:09,San Jose Civic Center,3,205,Customer,90
798032,248,6/8/2015 9:01,Temporary Transbay Terminal (Howard at Beale),55,6/8/2015 9:05,Commercial at Montgomery,45,687,Subscriber,94710
798010,538,6/8/2015 8:56,Civic Center BART (7th at Market),72,6/8/2015 9:05,Townsend at 7th,65,287,Subscriber,94602
797882,579,6/8/2015 8:32,Powell at Post (Union Square),71,6/8/2015 8:42,Yerba Buena Center of the Arts (3rd @ Howard),68,567,Customer,98105
797703,483,6/8/2015 7:49,San Jose Diridon Caltrain Station,2,6/8/2015 7:57,San Pedro Square,6,176,Subscriber,95377
797296,1371,6/7/2015 15:31,South Van Ness at Market,66,6/7/2015 15:54,Embarcadero at Sansome,60,69,Customer,94122
797268,354,6/7/2015 14:56,Market at 4th,76,6/7/2015 15:02,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,95054
797209,798,6/7/2015 13:34,Castro Street and El Camino Real,32,6/7/2015 13:47,Rengstorff Avenue / California Street,33,147,Customer,95134
797123,566,6/7/2015 11:36,San Francisco Caltrain 2 (330 Townsend),69,6/7/2015 11:45,Powell Street BART,39,343,Subscriber,94107
796788,724,6/6/2015 14:26,Embarcadero at Bryant,54,6/6/2015 14:38,2nd at Townsend,61,473,Customer,55119
796505,330,6/5/2015 19:23,Mountain View Caltrain Station,28,6/5/2015 19:28,Evelyn Park and Ride,30,304,Subscriber,94024
796465,527,6/5/2015 18:55,Embarcadero at Sansome,60,6/5/2015 19:04,Steuart at Market,74,528,Subscriber,94608
796456,471,6/5/2015 18:51,San Francisco City Hall,58,6/5/2015 18:59,5th at Howard,57,604,Subscriber,94103
796365,178,6/5/2015 18:05,Mechanics Plaza (Market at Battery),75,6/5/2015 18:08,Temporary Transbay Terminal (Howard at Beale),55,623,Subscriber,94111
796314,590,6/5/2015 17:42,2nd at Townsend,61,6/5/2015 17:52,Davis at Jackson,42,634,Subscriber,94111
796245,393,6/5/2015 17:18,Powell Street BART,39,6/5/2015 17:24,San Francisco City Hall,58,559,Subscriber,94127
796136,195,6/5/2015 16:54,Yerba Buena Center of the Arts (3rd @ Howard),68,6/5/2015 16:58,Market at Sansome,77,480,Subscriber,94705
796124,375,6/5/2015 16:47,2nd at South Park,64,6/5/2015 16:54,San Francisco Caltrain (Townsend at 4th),70,453,Subscriber,95110
795931,419,6/5/2015 15:16,Market at 10th,67,6/5/2015 15:23,Market at Sansome,77,563,Customer,10530
795880,960,6/5/2015 14:26,Post at Kearny,47,6/5/2015 14:42,Washington at Kearny,46,465,Customer,76107
795849,378,6/5/2015 13:54,San Francisco Caltrain 2 (330 Townsend),69,6/5/2015 14:00,Embarcadero at Bryant,54,271,Subscriber,94107
795835,15524,6/5/2015 13:44,Harry Bridges Plaza (Ferry Building),50,6/5/2015 18:03,San Francisco Caltrain (Townsend at 4th),70,551,Customer,95135
795777,372,6/5/2015 12:52,Powell Street BART,39,6/5/2015 12:58,San Francisco Caltrain 2 (330 Townsend),69,16,Subscriber,94107
795770,350,6/5/2015 12:49,Beale at Market,56,6/5/2015 12:55,Broadway St at Battery St,82,487,Subscriber,94111
795622,732,6/5/2015 10:39,Yerba Buena Center of the Arts (3rd @ Howard),68,6/5/2015 10:51,Market at 10th,67,563,Subscriber,94065
795579,962,6/5/2015 10:10,Clay at Battery,41,6/5/2015 10:26,Grant Avenue at Columbus Avenue,73,449,Customer,85205
795409,366,6/5/2015 9:00,2nd at Townsend,61,6/5/2015 9:06,Embarcadero at Folsom,51,473,Subscriber,94062
795356,616,6/5/2015 8:50,2nd at Folsom,62,6/5/2015 9:00,Townsend at 7th,65,589,Subscriber,94105
795344,153,6/5/2015 8:48,Steuart at Market,74,6/5/2015 8:51,Embarcadero at Folsom,51,354,Subscriber,94044
795266,841,6/5/2015 8:27,Harry Bridges Plaza (Ferry Building),50,6/5/2015 8:41,Townsend at 7th,65,395,Subscriber,94901
794982,283,6/4/2015 22:15,Santa Clara at Almaden,4,6/4/2015 22:20,San Jose Diridon Caltrain Station,2,152,Subscriber,94305
794665,291,6/4/2015 17:57,Market at Sansome,77,6/4/2015 18:02,Temporary Transbay Terminal (Howard at Beale),55,472,Subscriber,94612
794511,274,6/4/2015 17:17,Santa Clara at Almaden,4,6/4/2015 17:21,San Jose Diridon Caltrain Station,2,99,Subscriber,94070
794462,978,6/4/2015 17:05,San Francisco Caltrain (Townsend at 4th),70,6/4/2015 17:22,South Van Ness at Market,66,484,Customer,nil
794276,539,6/4/2015 16:16,Market at Sansome,77,6/4/2015 16:25,Civic Center BART (7th at Market),72,508,Subscriber,94107
794269,317,6/4/2015 16:14,Embarcadero at Bryant,54,6/4/2015 16:19,San Francisco Caltrain 2 (330 Townsend),69,361,Subscriber,94062
794121,664,6/4/2015 14:13,Howard at 2nd,63,6/4/2015 14:25,Embarcadero at Bryant,54,351,Subscriber,94066
794046,857,6/4/2015 12:50,San Francisco Caltrain 2 (330 Townsend),69,6/4/2015 13:04,Powell Street BART,39,516,Customer,nil
793997,441,6/4/2015 12:11,Mechanics Plaza (Market at Battery),75,6/4/2015 12:19,Powell at Post (Union Square),71,471,Subscriber,94118
793826,254,6/4/2015 9:47,Townsend at 7th,65,6/4/2015 9:51,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94107
793672,345,6/4/2015 9:01,San Francisco Caltrain (Townsend at 4th),70,6/4/2015 9:07,Townsend at 7th,65,560,Subscriber,94066
792724,251,6/3/2015 17:32,Santa Clara at Almaden,4,6/3/2015 17:36,San Jose Diridon Caltrain Station,2,152,Subscriber,94110
792500,802,6/3/2015 16:24,Stanford in Redwood City,25,6/3/2015 16:38,Redwood City Caltrain Station,22,15,Subscriber,94110
792379,383,6/3/2015 14:38,2nd at Townsend,61,6/3/2015 14:44,Harry Bridges Plaza (Ferry Building),50,312,Subscriber,94403
792354,213,6/3/2015 13:49,Townsend at 7th,65,6/3/2015 13:53,San Francisco Caltrain 2 (330 Townsend),69,326,Subscriber,94611
791923,590,6/3/2015 9:03,Temporary Transbay Terminal (Howard at Beale),55,6/3/2015 9:13,Powell Street BART,39,618,Subscriber,94602
791850,889,6/3/2015 8:49,San Francisco Caltrain (Townsend at 4th),70,6/3/2015 9:04,South Van Ness at Market,66,445,Subscriber,94085
791753,493,6/3/2015 8:31,Harry Bridges Plaza (Ferry Building),50,6/3/2015 8:39,2nd at Folsom,62,344,Subscriber,94973
791643,562,6/3/2015 8:05,San Francisco Caltrain (Townsend at 4th),70,6/3/2015 8:14,Post at Kearny,47,268,Subscriber,94086
791593,509,6/3/2015 7:48,Ryland Park,84,6/3/2015 7:56,San Jose Diridon Caltrain Station,2,124,Subscriber,95110
791304,589,6/2/2015 20:03,Commercial at Montgomery,45,6/2/2015 20:13,2nd at Townsend,61,578,Subscriber,94117
791046,492,6/2/2015 18:07,Market at 4th,76,6/2/2015 18:16,Market at 10th,67,422,Subscriber,94040
790828,1075,6/2/2015 17:16,Spear at Folsom,49,6/2/2015 17:34,Powell Street BART,39,501,Customer,94118
790804,278,6/2/2015 17:11,Townsend at 7th,65,6/2/2015 17:16,San Francisco Caltrain 2 (330 Townsend),69,372,Subscriber,94109
790720,449,6/2/2015 16:56,San Francisco Caltrain 2 (330 Townsend),69,6/2/2015 17:03,Powell Street BART,39,306,Subscriber,94606
790406,500,6/2/2015 13:13,Ryland Park,84,6/2/2015 13:22,Santa Clara County Civic Center,80,38,Subscriber,95112
790300,393,6/2/2015 11:48,Embarcadero at Folsom,51,6/2/2015 11:55,San Francisco Caltrain (Townsend at 4th),70,491,Subscriber,95118
790088,259,6/2/2015 9:27,Broadway St at Battery St,82,6/2/2015 9:32,Embarcadero at Sansome,60,284,Subscriber,94109
789754,613,6/2/2015 8:12,San Francisco Caltrain (Townsend at 4th),70,6/2/2015 8:22,Market at Sansome,77,533,Subscriber,94025
789678,964,6/2/2015 7:53,Steuart at Market,74,6/2/2015 8:09,Townsend at 7th,65,498,Subscriber,94568
789465,955,6/1/2015 22:53,2nd at South Park,64,6/1/2015 23:09,Grant Avenue at Columbus Avenue,73,608,Customer,94133
789205,425,6/1/2015 18:13,Commercial at Montgomery,45,6/1/2015 18:20,Beale at Market,56,608,Subscriber,94611
789156,94,6/1/2015 18:05,Arena Green / SAP Center,14,6/1/2015 18:07,Arena Green / SAP Center,14,71,Subscriber,95110
788864,537,6/1/2015 17:01,Beale at Market,56,6/1/2015 17:10,Embarcadero at Sansome,60,564,Subscriber,94111
788750,485,6/1/2015 16:17,Temporary Transbay Terminal (Howard at Beale),55,6/1/2015 16:25,San Francisco Caltrain (Townsend at 4th),70,591,Subscriber,94158
788706,352,6/1/2015 15:53,San Francisco Caltrain (Townsend at 4th),70,6/1/2015 15:58,5th at Howard,57,547,Subscriber,94070
788693,232,6/1/2015 15:42,Temporary Transbay Terminal (Howard at Beale),55,6/1/2015 15:46,Harry Bridges Plaza (Ferry Building),50,410,Subscriber,94109
788378,602,6/1/2015 10:10,Davis at Jackson,42,6/1/2015 10:20,2nd at Townsend,61,577,Subscriber,94111
788252,691,6/1/2015 9:21,Grant Avenue at Columbus Avenue,73,6/1/2015 9:32,Yerba Buena Center of the Arts (3rd @ Howard),68,353,Subscriber,94133
788120,532,6/1/2015 8:47,Harry Bridges Plaza (Ferry Building),50,6/1/2015 8:56,2nd at Townsend,61,571,Subscriber,94558
788073,516,6/1/2015 8:30,Market at 10th,67,6/1/2015 8:38,San Francisco Caltrain 2 (330 Townsend),69,468,Subscriber,94103
788018,571,6/1/2015 8:13,San Francisco Caltrain 2 (330 Townsend),69,6/1/2015 8:22,Embarcadero at Folsom,51,315,Subscriber,94087
787973,416,6/1/2015 7:53,2nd at South Park,64,6/1/2015 8:00,Howard at 2nd,63,441,Subscriber,94107
787488,748,5/31/2015 10:21,Harry Bridges Plaza (Ferry Building),50,5/31/2015 10:34,2nd at Townsend,61,534,Customer,nil
787186,1376,5/30/2015 14:49,Harry Bridges Plaza (Ferry Building),50,5/30/2015 15:12,Embarcadero at Vallejo,48,461,Customer,89075
787164,1103,5/30/2015 14:18,Washington at Kearny,46,5/30/2015 14:36,Harry Bridges Plaza (Ferry Building),50,603,Customer,89523
786975,332,5/30/2015 10:24,Harry Bridges Plaza (Ferry Building),50,5/30/2015 10:30,Embarcadero at Bryant,54,606,Subscriber,94104
786730,935,5/29/2015 18:28,Temporary Transbay Terminal (Howard at Beale),55,5/29/2015 18:43,Market at 10th,67,409,Subscriber,94102
786673,904,5/29/2015 18:03,2nd at South Park,64,5/29/2015 18:18,Washington at Kearny,46,500,Subscriber,94133
786647,351,5/29/2015 17:56,5th at Howard,57,5/29/2015 18:01,San Francisco Caltrain 2 (330 Townsend),69,538,Subscriber,94024
786645,509,5/29/2015 17:54,Powell Street BART,39,5/29/2015 18:03,San Francisco Caltrain 2 (330 Townsend),69,271,Subscriber,94403
786629,245,5/29/2015 17:48,Post at Kearny,47,5/29/2015 17:52,Commercial at Montgomery,45,465,Subscriber,94103
786605,378,5/29/2015 17:41,Clay at Battery,41,5/29/2015 17:47,Embarcadero at Sansome,60,349,Subscriber,94133
786480,599,5/29/2015 17:05,Broadway St at Battery St,82,5/29/2015 17:15,Embarcadero at Bryant,54,328,Subscriber,94105
786348,2287,5/29/2015 16:30,2nd at South Park,64,5/29/2015 17:08,Grant Avenue at Columbus Avenue,73,306,Customer,94122
786133,326,5/29/2015 14:17,Embarcadero at Vallejo,48,5/29/2015 14:22,Mechanics Plaza (Market at Battery),75,515,Subscriber,94121
786084,318,5/29/2015 13:32,Spear at Folsom,49,5/29/2015 13:37,Mechanics Plaza (Market at Battery),75,349,Subscriber,95054
786035,332,5/29/2015 12:24,Mechanics Plaza (Market at Battery),75,5/29/2015 12:30,Market at 4th,76,557,Subscriber,94110
786000,948,5/29/2015 11:46,Howard at 2nd,63,5/29/2015 12:02,Townsend at 7th,65,275,Subscriber,94551
785984,147,5/29/2015 11:21,Market at Sansome,77,5/29/2015 11:23,2nd at South Park,64,366,Subscriber,94609
785928,446,5/29/2015 10:28,Powell Street BART,39,5/29/2015 10:35,San Francisco Caltrain 2 (330 Townsend),69,332,Subscriber,94541
785898,470,5/29/2015 10:04,Powell Street BART,39,5/29/2015 10:11,Beale at Market,56,487,Subscriber,94107
785792,477,5/29/2015 9:15,2nd at South Park,64,5/29/2015 9:23,Embarcadero at Folsom,51,583,Subscriber,94107
785769,242,5/29/2015 9:08,San Jose Diridon Caltrain Station,2,5/29/2015 9:12,Santa Clara at Almaden,4,643,Customer,4109
785719,562,5/29/2015 8:57,Harry Bridges Plaza (Ferry Building),50,5/29/2015 9:06,Powell Street BART,39,85,Subscriber,94941
785705,696,5/29/2015 8:55,San Francisco Caltrain (Townsend at 4th),70,5/29/2015 9:06,Temporary Transbay Terminal (Howard at Beale),55,371,Subscriber,95008
785636,769,5/29/2015 8:33,Redwood City Caltrain Station,22,5/29/2015 8:45,Stanford in Redwood City,25,15,Subscriber,95037
785614,295,5/29/2015 8:28,Steuart at Market,74,5/29/2015 8:32,Howard at 2nd,63,340,Subscriber,94115
785484,298,5/29/2015 7:48,Temporary Transbay Terminal (Howard at Beale),55,5/29/2015 7:53,Post at Kearny,47,585,Subscriber,94611
785016,690,5/28/2015 17:55,Steuart at Market,74,5/28/2015 18:07,San Francisco Caltrain (Townsend at 4th),70,613,Subscriber,94301
784750,927,5/28/2015 16:47,Broadway St at Battery St,82,5/28/2015 17:02,San Francisco Caltrain 2 (330 Townsend),69,426,Subscriber,94131
784681,222,5/28/2015 16:22,Steuart at Market,74,5/28/2015 16:26,Embarcadero at Bryant,54,553,Subscriber,94105
784538,88,5/28/2015 14:56,2nd at Folsom,62,5/28/2015 14:58,Howard at 2nd,63,453,Subscriber,94114
784391,425,5/28/2015 12:18,Embarcadero at Vallejo,48,5/28/2015 12:25,Howard at 2nd,63,483,Subscriber,94114
784362,325,5/28/2015 11:53,Townsend at 7th,65,5/28/2015 11:58,2nd at South Park,64,479,Subscriber,94597
784057,576,5/28/2015 8:53,Temporary Transbay Terminal (Howard at Beale),55,5/28/2015 9:02,Embarcadero at Sansome,60,429,Subscriber,94602
784017,679,5/28/2015 8:47,Golden Gate at Polk,59,5/28/2015 8:58,San Francisco Caltrain 2 (330 Townsend),69,66,Subscriber,94107
783960,256,5/28/2015 8:31,Embarcadero at Folsom,51,5/28/2015 8:35,2nd at South Park,64,582,Subscriber,94105
783916,681,5/28/2015 8:24,Market at 10th,67,5/28/2015 8:35,Beale at Market,56,327,Subscriber,94103
783905,507,5/28/2015 8:23,San Francisco Caltrain (Townsend at 4th),70,5/28/2015 8:32,Embarcadero at Folsom,51,461,Subscriber,95014
783853,889,5/28/2015 8:09,San Francisco Caltrain 2 (330 Townsend),69,5/28/2015 8:24,Mechanics Plaza (Market at Battery),75,590,Subscriber,95054
783822,473,5/28/2015 8:03,5th at Howard,57,5/28/2015 8:11,Commercial at Montgomery,45,371,Subscriber,94103
783527,645,5/27/2015 19:37,San Jose Diridon Caltrain Station,2,5/27/2015 19:48,San Jose City Hall,10,110,Subscriber,95112
783241,857,5/27/2015 17:42,Broadway St at Battery St,82,5/27/2015 17:56,San Francisco Caltrain 2 (330 Townsend),69,444,Subscriber,94403
782884,2992,5/27/2015 15:53,Yerba Buena Center of the Arts (3rd @ Howard),68,5/27/2015 16:43,Powell at Post (Union Square),71,500,Customer,30311
782668,414,5/27/2015 10:43,5th at Howard,57,5/27/2015 10:49,2nd at South Park,64,687,Customer,94103
782574,280,5/27/2015 9:38,Mechanics Plaza (Market at Battery),75,5/27/2015 9:42,Commercial at Montgomery,45,325,Subscriber,94704
782504,677,5/27/2015 9:15,San Francisco Caltrain (Townsend at 4th),70,5/27/2015 9:26,Spear at Folsom,49,278,Subscriber,95054
781989,662,5/27/2015 6:26,South Van Ness at Market,66,5/27/2015 6:37,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94102
